Gene	ZOIBetaEstimate	ZOIBetaError	ZOIBetaLower95	ZOIBetaUpper95	ZOIBetaTrend	ZINegEstimate	ZINegError	ZINegLower95	ZINegUpper95	ZINegTrend
YBL005W	-2.66581564276645	1.03296948432328	-4.85012795000731	-0.586602064461659	negative	-0.619583462832415	0.145101692617536	-0.903241244255573	-0.272380276056278	negative
YBL007C	-2.47489410093252	1.06443067067716	-4.45342983665932	0.237558200469739	zero	NA	NA	-1.15762727252669	-0.275420823055939	negative
YBL008W	-2.88451075617382	1.48466895960279	-8.03210424433403	-0.744638772310641	negative	-0.617816651900132	0.232193731880831	-1.26827108955649	-0.18392010049635	negative
YBL008W-A	-2.39821912335435	1.40712812577361	-5.46356149404998	0.410753156073653	zero	-0.480036645564826	0.409706089099559	-1.42061426002852	0.373864524881494	zero
YBL009W	-2.6812596584342	1.02914190817379	-4.94835725388091	-0.520276120955603	negative	-0.587011054384152	0.18765071860676	-0.993083253710045	-0.190070273798312	negative
YBL010C	-2.5694834124597	1.25245851863884	-5.29756630789754	0.773484650480469	zero	-0.629642989185797	0.269519963745279	-1.18672289479538	-0.0155515984549474	negative
YBL013W	-2.42490974680979	1.24893996378214	-5.07677332547045	0.302777618823677	zero	-0.538554215042527	0.323350530344106	-1.25647670944642	0.212672722237061	zero
YBL014C	-2.62366378125234	1.00891391489421	-4.64016213294092	-0.398014234786687	negative	-0.582790944839181	0.164646880061309	-0.936219251742423	-0.210801082035985	negative
YBL015W	-2.63482627666138	1.11509146219093	-5.20030970059805	-0.265360745911838	negative	-0.626708249048292	0.269122495819665	-1.26489947455795	-0.107274009384557	negative
YBL016W	-2.36619498221371	1.10500656917674	-4.91918916492334	-0.032456477863853	negative	-0.43629876237211	0.348510491226741	-1.1354615496652	0.314566230758622	zero
YBL017C	-2.65180219681824	0.95382547810438	-4.78445481134896	-0.731300366612275	negative	-0.573442299085062	0.200725417124935	-0.939957413853658	-0.12943350910324	negative
YBL018C	-2.54745718400159	1.04232734012773	-4.77605019547657	-0.273455710817361	negative	-0.609281981017361	0.44117822669605	-1.94745748431895	0.0783967658879758	zero
YBL019W	-2.68143216334835	1.36941367420749	-6.32180428873322	0.70510935528366	zero	-0.580946229905042	0.225984935575183	-1.0745917107002	-0.0788309106349357	negative
