Gene	Tx 0min Rep1	Tx 30min Rep1	Tx 60min Rep1	Tx 90min Rep1	Tx 0min Rep2	Tx 30min Rep2	Tx 60min Rep2	Tx 90min Rep2	Tx 0min Rep3	Tx 30min Rep3	Tx 60min Rep3	Tx 90min Rep3
YHR050W	30.5959	26.981	26.839	27.0547	29.4034	31.5782	27.6817	31.7971	30.4426	28.8953	27.6546	28.4231
YHR050W-A	17.5782	24.3184	5.65334	17.33	8.4926	12.9109	5.87958	29.3532	7.04701	7.6046	2.36401	5.01689
YHR051W	88.9968	111.177	130.521	126.335	105.707	126.875	134.435	150.219	126.078	123.163	146.714	167.968
YHR052W	67.7583	69.3353	71.3204	65.2996	61.118	61.5098	57.4435	56.2861	55.285	55.2977	56.4163	46.6532
YHR052W-A	0	0	0	0	0	0	0	0	0	0	0	0
YHR053C	0	0	0	0	0	0	0	0	0	0	0	0
YHR054C	0	0	0	0	0	0	0	0	0	0	0	0
YHR054W-A	0	0	0	0	0	0	0	0	0	0	0	0
YHR055C	0	0	0	0	0	0	0	0	0	0	0	0
YHR056C	13.1393	13.5488	13.0888	13.4732	15.3766	16.9497	14.188	14.5434	14.117	13.761	14.2434	15.4972
YHR056W-A	1.1113	0.160148	0.22338	0.273902	1.0067	0.510145	0.580796	0.289956	0.417671	0.300479	0.467044	0.594695
YHR057C	29.0587	39.313	47.7415	56.1232	60.7803	74.7653	64.6412	78.5593	71.2304	63.6136	69.8257	86.732
YHR058C	19.4895	19.1125	18.466	19.4136	19.7958	21.9027	17.2439	18.4415	21.5189	18.1632	19.522	18.7529
YHR059W	45.2161	47.7841	41.2601	38.2094	39.1541	34.5942	41.4108	38.389	34.1678	42.1756	41.2633	36.1029
YHR060W	26.1858	30.0884	31.4762	31.1336	35.2356	35.3829	33.0268	31.6873	34.9634	28.1014	35.684	32.0294
YHR061C	16.2971	19.4731	15.4016	15.335	17.6963	20.2453	17.0734	19.4496	17.0033	17.0772	16.2008	17.535
YHR062C	26.0827	23.1524	23.9577	23.3803	24.3548	25.5206	21.8446	22.2799	21.5183	23.6624	19.4875	20.9111
YHR063C	62.3471	66.0941	62.8592	63.6966	64.9839	64.1898	61.3978	63.4956	63.0388	64.1062	67.6437	66.4176
YHR063W-A	1.1876	0.342286	1.90973	0	0.478141	0.272585	0.993076	0.619728	0	0.642218	0.998219	0.423683
YHR064C	434.256	387.586	404.947	398.48	357.033	388.704	355.387	362.759	353.244	357.178	349.424	337.095
YHR065C	26.5367	29.0766	31.93	31.2079	38.9124	38.9512	35.8375	34.6889	38.4829	34.5176	34.7757	36.5777
YHR066W	38.4433	41.0281	43.1538	38.7243	36.5071	38.5772	33.2529	32.6596	34.7369	32.0036	33.7178	29.7486
YHR067W	26.1423	28.9851	29.6576	23.7147	28.7559	30.1114	28.9166	31.2787	24.5005	28.07	29.103	25.6359
YHR068W	139.496	138.097	146.714	151.278	146.5	155.993	142.55	143.052	158.402	155.96	150.537	148.814
YHR069C	33.8285	38.3545	35.6488	33.4428	36.0772	36.3391	34.4494	35.6625	34.1847	34.7934	32.3646	33.9871
YHR069C-A	3.85299	3.6581	3.28014	5.3627	7.48252	8.53148	7.20186	6.85974	7.72323	4.90254	5.48652	8.08574
YHR070C-A	0	0	0	0	0.128427	0	0	0.499369	0.159849	0	0.107247	0.227599
YHR070W	19.5177	20.7155	21.8205	18.7534	20.3062	23.4373	18.9805	21.7495	19.8926	20.2827	15.7213	17.4482
YHR071C-A	2.86421	6.60409	2.3029	4.23564	2.30632	5.25928	4.49073	6.35219	6.10006	4.13033	3.85194	4.5982
YHR071W	239.981	245.527	263.895	289.964	272.637	323.982	326.632	340.223	238.815	261.365	306.823	343.378
YHR072W	25.2008	30.5066	32.842	37.3393	38.2122	48.9543	42.956	46.536	42.1884	42.5603	44.198	55.032
YHR072W-A	2361.43	3159.54	2834.62	2819.94	2662.07	2354.31	2380.69	2329.17	1923.38	2556.38	2529.45	2088.34
YHR073C-B	6.32604	7.29308	0	0	0	0	0	6.60226	0	0	0	0
YHR073W	39.4257	37.3267	38.2453	41.1357	40.4645	43.7321	43.03	41.8749	38.4845	39.5898	43.2133	43.9979
YHR073W-A	309.315	291.414	283.462	262.32	294.595	293.143	328.179	288.108	273.339	251.801	337.707	284.773
YHR074W	61.0649	57.8782	60.4821	61.7342	62.4373	65.385	63.6204	64.4993	63.9878	64.0543	67.8558	67.7137
YHR075C	7.36675	9.74182	9.27657	9.45221	11.3839	10.9657	13.0676	12.8046	10.8848	11.6582	14.0777	14.8798
YHR076W	23.2309	22.7876	25.099	21.7967	25.7739	24.2368	22.4058	21.7656	26.3255	24.34	24.652	23.2151
YHR077C	14.3942	14.7508	16.2564	18.0444	20.7707	22.0885	19.1383	19.7358	22.0297	18.79	23.2804	24.0559
YHR078W	23.1441	22.1822	23.1611	22.5824	24.671	25.606	23.5057	25.0152	21.7633	22.9634	24.2127	25.7575
YHR079C	17.3252	15.879	16.1958	18.0176	18.8582	20.7824	19.3607	21.5362	19.0185	18.9844	21.6853	22.451
YHR079C-A	0	0	0	0	0.618304	0	1.28419	0	0	0.553653	0.516335	0
YHR080C	15.6977	15.503	17.4901	18.9517	19.8991	23.2585	20.6534	22.2474	19.772	18.256	21.3954	23.1502
YHR081W	13.9321	18.7875	18.0587	17.9809	22.7768	30.7763	19.7699	21.1498	29.7884	18.5688	24.3577	29.7619
YHR082C	69.7556	64.3037	63.1638	66.3318	63.5797	67.0906	64.5431	67.4956	56.1208	60.7219	68.4809	67.9798
YHR083W	37.6583	39.2343	38.689	35.6483	42.9579	51.8933	42.5698	49.4558	53.1891	44.3744	39.625	47.2706
YHR084W	29.7177	28.4603	28.6361	27.5886	28.6442	29.9849	26.8941	26.8028	26.3514	26.305	26.1662	25.7976
YHR085W	17.8745	16.9426	19.0156	17.5884	17.0349	18.011	14.8896	17.4779	17.6063	18.0136	15.4436	16.1433
YHR086W	25.0371	21.8622	23.1454	23.4705	25.0196	26.7699	25.2147	26.2526	23.2532	23.178	26.1858	25.807
YHR086W-A	0	8.76453	6.11253	11.2425	0	10.4697	15.8928	3.96717	3.8097	0	15.3362	0
YHR087W	627.35	513.087	520.401	687.57	631.863	499.104	753.993	741.505	589.773	677.754	1013.19	1057.09
YHR088W	17.1039	19.7185	27.2439	23.5993	29.596	32.0745	25.5954	26.8815	33.717	25.5685	27.706	26.2541
YHR089C	24.2973	36.084	46.6155	54.5355	76.6801	102.666	80.0404	91.3481	129.267	90.2203	92.8969	122.004
YHR090C	16.9668	17.8725	17.6582	17.831	16.7134	21.3891	19.7331	17.7975	18.9038	16.2699	19.0825	18.3741
YHR091C	14.2008	15.7875	15.2073	14.0608	13.6476	15.8568	14.5706	14.8369	13.5863	13.2168	15.2474	14.6126
YHR092C	14.1742	13.8888	19.3445	27.2605	21.858	30.4605	28.7055	35.0448	30.8755	32.5705	40.2815	48.9375
YHR093W	0.172252	0.0992917	0	0.0849097	0.138701	0.0790725	0	0	0.172637	0.062099	0.0579134	0
YHR094C	67.2241	56.055	59.0308	70.1723	98.0285	119.613	86.5849	93.8467	127.32	97.3351	92.6971	123.281
YHR095W	0.105032	0	0	0	0.422868	0.482149	0.351311	0.767324	0.421067	0.605844	0.141252	0.299765
YHR096C	25.7196	20.9291	21.1545	28.6029	31.6564	32.7143	41.7426	47.6222	34.2567	35.6765	49.851	56.8489
YHR097C	30.1137	33.3886	33.0146	50.1087	44.5405	60.3902	63.0925	70.4216	51.9736	51.5159	72.3102	100.4
YHR098C	72.3682	68.7539	69.7382	73.9526	74.7625	82.2093	75.2753	74.5304	74.3339	73.485	77.5917	77.4568
YHR099W	40.0314	33.8221	37.5662	38.9421	40.2865	46.271	40.1157	42.2702	40.8069	38.2633	42.1177	44.6272
YHR100C	17.9777	20.4367	23.2618	24.0715	23.1617	27.5602	25.0318	25.3951	25.2252	24.0558	23.334	20.643
YHR101C	9.90618	10.8711	12.1526	12.1156	12.2802	13.3767	12.6389	13.252	12.3849	12.3462	13.5513	12.0475
YHR102W	17.8552	18.565	20.0388	20.1639	23.2095	26.2651	22.6881	24.4981	23.249	21.38	22.7127	24.6546
YHR103W	45.6244	41.3156	48.2395	45.774	45.7352	48.0494	46.4194	46.2857	44.796	44.6387	50.317	47.9962
YHR104W	167.787	157.489	163.029	179.454	171.395	165.988	195.597	200.905	163.794	157.123	202.673	215.257
YHR105W	12.6579	12.1858	12.4856	12.9294	13.765	16.8329	14.7311	13.2106	17.0676	13.9252	16.3211	17.0389
YHR106W	20.7696	23.4099	23.9703	24.9504	29.0205	29.561	30.4141	34.8483	30.6431	27.9207	31.7633	38.0528
YHR107C	63.3357	64.5549	62.0459	62.5458	62.5434	63.7203	62.4458	65.1055	59.1482	60.3029	60.5864	61.6409
YHR108W	77.3421	72.6033	66.4943	64.5179	70.8808	77.2175	69.7709	68.3888	73.2936	68.383	69.6228	67.4381
YHR109W	9.24612	8.54737	8.59057	9.35188	7.96909	9.35351	9.17774	8.45255	8.25433	8.38275	8.70428	8.89402
YHR110W	64.9257	58.2766	62.536	60.2206	67.2165	60.2776	60.662	62.8514	67.4614	61.1436	64.5957	58.521
YHR111W	18.7408	23.1033	23.3663	26.137	26.0936	30.2596	28.7874	26.9911	27.8486	27.5629	29.5391	30.0736
YHR112C	20.7168	21.133	22.0376	25.4155	26.8264	30.5605	31.3866	33.7985	30.124	29.8327	33.1633	37.0372
YHR113W	30.904	31.491	35.167	36.4196	38.9246	44.0325	42.8229	43.5994	43.4132	44.9457	46.3307	48.7096
YHR114W	13.3487	13.7134	15.986	16.2885	19.7353	22.8033	20.7299	21.2073	22.0261	19.5088	22.0933	24.6699
YHR115C	41.4384	37.6952	37.9411	37.4467	43.0637	44.8393	42.1763	40.3951	41.066	40.4759	38.9789	38.9685
YHR116W	17.35	17.8437	17.8639	15.9975	15.8802	16.9605	16.1781	16.4141	15.5123	15.5697	15.0239	15.6747
YHR117W	23.3329	21.4627	21.4083	21.3418	28.6117	35.3058	29.5704	29.9191	36.0152	29.4664	29.1751	32.3918
YHR118C	8.75898	9.50725	11.0247	10.6077	12.7503	12.2977	11.4251	11.6114	12.4954	10.5551	12.6327	14.4838
YHR119W	17.6912	16.5552	16.8609	16.6161	20.284	20.0613	17.781	19.4904	19.0455	17.8706	18.9698	19.0513
YHR120W	6.70741	6.36282	8.14864	7.75515	9.63947	9.62034	8.46652	9.22438	9.67517	9.02808	9.90537	9.76782
YHR121W	24.1973	34.4211	33.107	40.1097	57.792	66.7221	57.7522	55.7296	66.4243	54.0557	61.4434	69.1772
YHR122W	43.2942	40.7162	42.3852	40.6313	42.1688	39.4301	40.6495	39.4535	36.7868	42.9275	44.8538	41.7377
YHR123W	48.303	47.3001	41.9968	40.1741	44.281	47.3156	44.9593	42.1216	45.3662	42.3841	43.1071	43.5134
YHR124W	0.663723	0.619434	0.559064	1.12174	0.865289	0.812488	0.806082	0.890619	0.570178	0.911545	1.19015	1.08245
YHR125W	0	0	0.719017	0	0	0	0	0.466658	0.448135	0	0	0
YHR126C	0.111852	0	0.179864	0.220545	0	0	0.280593	0	0.336306	0	0.150424	0
YHR127W	24.1795	26.7656	24.3442	21.412	27.8263	25.0969	23.1713	22.4437	23.2685	24.1453	23.9927	23.283
YHR128W	199.761	194.73	195.857	174.762	206.913	171.245	166.342	161.729	177.855	185.277	174.864	145.008
YHR129C	7.92815	10.2579	10.777	12.6802	13.7553	13.3795	11.9952	13.8699	15.0629	13.2423	14.7468	14.6915
YHR130C	8.90701	8.21487	6.20662	13.1718	12.6707	17.9906	12.1652	17.3524	16.0685	15.6273	20.5633	34.3183
YHR131C	7.32295	7.5503	8.80022	11.0117	12.0189	14.579	13.6629	13.8926	15.4205	12.9373	14.9233	19.5718
YHR131W-A	4.03078	0	2.16057	2.64924	2.16378	1.23356	0	2.80452	0	0	2.71041	3.83468
YHR132C	38.9547	38.5754	43.6181	47.4567	49.5616	57.3957	50.9719	51.943	52.6593	50.0182	52.0389	59.9685
YHR132W-A	58.1789	67.4778	57.094	54.2382	62.84	56.319	65.2578	60.5358	55.6667	55.002	60.3954	61.9534
YHR133C	63.0079	61.0002	62.1572	55.2522	59.9931	58.718	59.0278	58.3187	63.1489	57.0182	56.5279	52.7486
YHR134W	11.6984	11.469	13.3311	12.6229	14.5376	15.0957	13.0173	13.2186	12.2323	11.6892	13.1931	12.2904
YHR135C	50.259	50.6475	49.263	49.2886	53.5641	70.5583	57.3781	63.8076	59.1737	56.5019	57.8753	68.4864
YHR136C	2.0879	1.8053	2.72794	2.70167	1.89137	1.6773	2.40063	1.22572	1.30786	2.25815	1.6672	1.30352
YHR137C-A	0	0	0	0.0633654	0.051754	0.0590093	0	0.0670795	0	0.0926851	0.129657	0.0917191
YHR137W	48.3384	43.0571	48.3288	53.1326	52.1174	53.6629	61.4248	73.9113	43.5799	41.1496	52.888	59.969
YHR138C	96.3466	146.445	126.801	176.441	136.091	186.549	208.165	230.599	137.561	178.716	241.41	298.788
YHR139C	2.15315	2.88922	2.38394	2.40113	3.12645	3.53234	4.30932	4.38381	3.11313	4.42837	5.03182	6.9511
YHR139C-A	0	0.939061	0.654917	0	0	0	0.340563	0	0.408184	0.587308	0.547722	0
YHR140W	1.04229	1.64432	2.20534	1.13573	1.50186	2.06495	1.55964	1.77483	1.31952	1.26571	1.62305	2.03535
YHR141C	3459.96	3149.74	3132.52	3121.67	3082.4	2623.06	2551.93	2510.99	2691.56	2832.12	2693.95	2258.23
YHR142W	19.2863	24.0167	26.5745	22.6426	30.1704	26.932	27.4225	25.0837	27.5925	29.5368	28.7835	27.8897
YHR143W	183.097	171.738	193.324	171.636	186.247	222.932	193.65	195.531	175.763	171.398	179.079	183.04
YHR143W-A	255.61	245.998	285.938	284.871	404.487	220.392	284.37	276.05	309.647	323.73	304.899	288.638
YHR144C	17.7494	19.9015	22.7012	19.4923	20.8654	23.8593	19.4764	19.9704	20.6789	19.6827	21.6546	17.634
YHR145C	0.71771	0.551615	0.384706	0.943433	1.34847	1.31786	1.00025	1.49809	1.91818	3.10492	1.60869	1.02419
YHR146W	55.8132	54.6752	58.8696	68.9476	73.2616	78.6596	64.8169	68.4827	80.3462	74.7458	78.4477	80.2564
YHR147C	29.1001	35.2034	34.7288	36.2796	34.9379	36.3614	34.6999	35.0013	33.9389	29.3559	35.4062	32.5881
YHR148W	42.6366	43.9439	41.1372	33.9639	37.3531	41.3369	39.2894	38.4465	34.7839	35.7223	31.021	25.6759
YHR149C	13.87	13.9191	15.6976	14.3643	17.5503	19.5862	16.7676	18.5012	20.0042	15.8105	15.5798	19.6231
YHR150W	11.4892	12.9459	13.9053	13.343	11.9305	12.5052	13.23	14.2155	11.4107	12.2699	14.1812	13.6257
YHR151C	22.3656	18.0246	19.9945	19.1429	21.3049	21.1572	21.411	21.3582	18.333	20.0143	21.0654	18.9338
YHR152W	43.7255	57.9383	58.5942	48.1466	59.0622	61.2595	55.399	50.2772	52.3603	51.9311	57.1497	60.3713
YHR153C	3.1926	3.33825	4.65631	2.92792	4.24472	3.81729	4.1597	3.25451	4.98565	3.96149	3.29507	3.7083
YHR154W	13.4768	13.2556	13.415	14.0256	15.7793	15.5904	14.812	14.5929	15.7698	13.4129	15.6507	14.9898
YHR155W	21.6517	21.1493	21.1006	19.753	22.4995	23.8873	23.1076	23.256	20.6381	20.5479	24.1104	23.3581
YHR156C	4.57335	5.4264	5.58276	5.03534	6.20928	5.24085	5.30371	6.72407	5.62075	5.15085	5.43219	5.47826
YHR157W	4.6508	4.66671	4.70884	4.16058	4.92388	3.79548	5.61746	5.48308	4.74753	5.71311	4.45933	4.79324
YHR158C	25.2089	23.8869	23.5775	22.5223	24.2278	25.081	22.8037	23.2858	23.8134	22.6472	23.0637	23.3085
YHR159W	8.06155	7.43511	8.00779	7.82698	9.00569	9.87469	8.58423	9.24425	9.98187	9.03526	9.15361	9.81481
YHR160C	1.6711	2.07475	2.48051	2.83032	2.48419	2.63575	3.29638	3.35397	1.6319	2.22444	4.37952	4.03564
YHR161C	24.9688	25.3507	25.6029	29.4507	35.8623	49.0962	39.9672	44.9109	43.2993	35.5027	40.4142	51.9738
YHR162W	858.144	804.896	813.586	809.352	850.944	880.565	919.848	1015.72	744.544	831.202	903.326	901.38
YHR163W	120.628	119.031	112.455	107.281	128.817	141.668	122.691	124.011	136.042	120.591	111.041	122.168
YHR164C	6.56112	6.76424	7.16521	7.67725	9.30933	9.57656	8.93733	9.58165	10.0885	8.53861	10.2837	12.0087
YHR165C	31.6534	28.3861	30.5926	32.9877	34.098	36.2797	33.5902	34.7862	34.9755	32.4748	35.9729	38.263
YHR165W-A	0	0	0	0	0.327944	0	0	0.425056	0.408184	0	0	0
YHR166C	4.86042	5.01934	6.26284	8.10076	9.67591	10.2911	8.73757	10.0627	10.6153	8.93815	10.6246	11.1833
YHR167W	9.9117	10.5948	11.6058	10.5307	11.0806	10.381	11.185	10.9973	10.7054	9.54035	11.0327	10.9171
YHR168W	5.17546	4.80517	4.76475	5.64766	7.66672	7.68962	6.83848	7.42182	8.15672	6.58022	7.25246	7.97746
YHR169W	23.6661	27.5968	29.4451	25.0836	25.5543	23.2913	23.9994	22.7421	23.9664	23.4517	21.6885	18.9814
YHR170W	68.4859	72.7152	74.203	69.8363	68.6346	76.7692	65.0977	66.2604	67.4909	68.7504	65.4183	61.3672
YHR171W	7.98394	7.32004	7.80932	9.2347	10.2887	10.6055	10.1457	11.203	10.6796	9.40551	11.6672	12.2231
YHR172W	11.9832	12.3411	11.588	11.8026	12.5411	12.5705	11.799	11.621	11.8353	10.8024	11.528	11.0132
YHR173C	1.14814	0.661823	1.3847	2.26385	0.693377	1.31763	0.960075	1.49783	1.15071	1.44871	2.1231	3.27683
YHR174W	4762.89	4151.54	4503.01	4947.89	5176.9	5573.14	5055.33	5625.5	6229	5566.43	5357.45	6088.06
YHR175W	70.1886	63.3796	59.0223	52.1361	56.7118	55.942	51.2208	56.3681	55.8248	55.4248	57.6428	48.5871
YHR175W-A	1095.81	920.971	1008.85	865.918	902.576	1036.79	895.335	947.227	683.27	711.699	987.157	757.998
YHR176W	3.9864	3.48939	3.20518	4.24548	4.08177	5.19619	5.34997	4.85387	4.9325	4.77275	5.03019	7.19864
YHR177W	1.55537	1.49874	1.34389	1.12145	1.17765	1.81163	1.41708	1.40523	1.34946	1.52318	1.15515	1.557
YHR178W	7.43993	7.43561	7.24953	8.16983	8.46683	10.3476	8.06261	9.65498	9.87245	8.3425	8.29713	9.63148
YHR179W	260.869	218.754	194.285	194.144	289.636	305.051	271.814	271.045	298.939	292.022	283.994	315.646
YHR180C-B	0	0	0	0	0	0	0	0	0	0	0	0
YHR180W	5.10376	6.00653	4.78749	4.08824	4.19527	4.39292	6.13493	5.43758	5.86114	4.06327	5.29086	4.55198
YHR180W-A	25.0977	32.5511	25.2241	15.4646	37.8923	11.5212	18.3635	6.5484	22.0097	20.3581	8.4382	0
YHR181W	57.2796	53.5903	50.4654	45.1301	46.3603	52.047	47.6508	46.544	50.0175	46.7444	45.8151	41.501
YHR182C-A	0.459338	0.397167	0.553981	0.452852	0.184934	0.42172	0.288075	0	0.230183	0.248396	0.154436	0.491614
YHR182W	12.3737	12.0619	12.7857	11.0274	11.3447	12.3164	11.2689	11.776	11.6033	10.4146	10.8907	11.0491
YHR183W	380.393	329.077	325.719	340.202	343.872	403.134	357.21	389.736	366.759	372.014	350.426	387.735
YHR184W	0.722119	0.954337	0.708054	0.781378	0.794197	0.873193	0.868938	0.75365	1.05912	1.09213	0.935616	0.829411
YHR185C	0.500086	0.256237	0.357407	0.273902	0.760617	0.255073	0.325246	0.231965	0.445516	0.200319	0.261544	0.237878
YHR186C	20.3608	20.0737	20.4128	20.9482	21.4775	22.8372	22.0158	22.7062	21.5475	21.3284	22.9887	23.5475
YHR187W	22.5749	21.6954	27.7601	21.1713	24.0741	22.0846	21.7008	20.5511	21.4846	20.9276	22.7572	20.141
YHR188C	48.087	46.3925	49.4439	50.9297	52.5907	67.2266	55.7191	62.7333	57.5785	56.3948	53.2189	65.6882
YHR189W	11.2442	11.2163	9.23302	8.01925	11.9437	9.88406	9.46913	10.57	11.3493	9.65984	9.97398	11.7214
YHR190W	189.977	198.912	217.04	227.192	167.974	214.391	227.536	237.504	170.205	200.655	224.487	251.104
YHR191C	5.57285	11.8761	12.4917	16.4825	24.8846	36.1253	17.6517	29.0809	32.6657	24.109	19.1909	29.4005
YHR192W	30.6274	33.4349	28.2644	27.0758	31.8446	31.2659	29.028	30.5889	28.7142	28.895	28.218	29.9107
YHR193C	1076.39	1037.27	1034.2	1013.47	1010.78	1040.41	954.64	988.556	1056.84	1003.1	924.412	955.041
YHR193C-A	0	0	0.659501	0	0.66048	0.564803	0.342946	0.428031	0.205521	0.443564	0.413667	0
YHR194W	9.40973	10.1289	9.75319	9.31102	11.4979	11.5825	10.8535	11.4664	10.9939	10.5081	10.7204	10.7819
YHR195W	26.9189	30.6184	27.9309	31.5125	34.0658	34.1765	34.2918	37.2333	31.2409	31.751	34.9661	35.3284
YHR196W	27.6022	32.7078	34.9188	32.4138	35.0691	34.3075	31.8898	30.9406	32.5315	32.5358	33.1974	31.561
YHR197W	18.0599	20.2957	21.2522	18.8771	21.3245	20.9583	18.4753	18.3205	20.0269	19.1768	19.4746	16.2969
YHR198C	10.8108	12.0064	12.9803	15.8095	17.9905	20.0163	18.6526	21.475	21.2366	16.9148	20.0395	22.5238
YHR199C	45.0272	51.9539	51.632	55.3775	53.7466	56.842	62.669	67.888	52.4348	59.4843	64.6954	77.3538
YHR199C-A	123.783	120.053	151.657	100.727	155.046	95.6065	129.795	112.783	124.06	127.501	142.689	142.995
YHR200W	183.921	164.418	152.643	163.428	160.624	185.268	170.018	180.45	168.229	161.591	153.159	175.501
YHR201C	10.6359	13.4911	13.5857	16.0385	21.6417	24.4999	21.6285	22.4003	32.0612	22.5922	29.3796	36.4419
YHR202W	6.16132	6.70219	6.84487	7.00505	7.00172	8.92607	8.5453	8.62565	7.61928	6.90254	8.19698	9.38322
YHR203C	714.557	620.767	668.491	683.689	620.822	648.748	597.353	617.756	624.098	637.746	561.534	565.425
YHR204W	12.4123	13.1833	13.384	12.784	15.0453	18.6717	14.9383	15.9882	17.2154	15.1769	14.9812	16.7658
YHR205W	39.604	34.364	32.6267	32.0757	34.7687	41.0495	36.6597	36.6209	35.5047	32.8321	34.2407	36.7717
YHR206W	34.9926	34.9727	35.3163	33.3506	33.7762	41.5716	37.7298	37.7856	31.7781	32.7745	34.5014	37.736
YHR207C	12.8025	12.9482	13.2881	14.7253	18.4466	18.7174	16.0907	19.1515	17.186	15.273	18.6393	19.0722
YHR208W	419.608	411.342	392.018	387.008	433.161	484.631	407.404	425.415	455.407	438.826	398.653	412.498
YHR209W	10.467	16.2952	14.711	16.9819	11.9123	16.2685	17.953	21.719	12.3489	14.9454	18.7872	26.2861
YHR210C	5.48679	4.10201	5.45426	5.04868	4.87327	5.12903	5.70033	6.59399	5.09913	4.77131	4.96401	6.26381
YHR211W	3.59942	2.44979	2.70575	2.5396	3.03102	3.93372	2.756	3.19536	2.71213	2.70159	2.59531	3.10663
YHR212C	0	0	0	0	0	0	0	0	0	0	0	0
YHR212W-A	0	0	0	0	0	0	0	0	0	0	0	0
YHR213W	0	0	0	0	0	0	0	0	0	0	0	0
YHR213W-A	0	0	0	0	0	0	0	0	0	0	0	0
YHR213W-B	0	0	0	0	0	0	0	0	0	0	0	0
YHR214C-B	5.35078	4.45101	5.01853	4.6946	4.96518	5.89231	5.01311	5.35852	4.38404	4.99768	5.33101	5.5382
YHR214C-C	9.24331	6.31856	7.37942	6.19669	7.58301	9.8641	7.27462	8.05801	7.06244	7.2292	7.18068	6.98316
YHR214C-D	0	0	0	0	0	0	0	0	0	0	0	0
YHR214C-E	0.493789	0.569273	0	0.486816	0	0.45335	0.412908	1.0307	0	0.356035	0.332037	0
YHR214W	0.640606	0.164118	0.114459	0.0701733	0	0.0653492	0	0.0742864	0.0713377	0.153964	0.0957247	0.101573
YHR214W-A	0.545101	0.251371	0.350621	0.322442	0.526712	0.500459	0.364652	1.02402	0.764849	0.393032	0.366541	0.311148
YHR215W	0.782963	0.464221	0.719456	0.573416	0.450327	0.595611	0.430242	0.793803	0.560511	0.596796	0.481358	0.606537
YHR216W	6.19091	4.3229	3.67437	3.67749	5.39392	4.44671	3.70709	2.99622	6.59623	5.53399	4.71449	3.48366
YHR217C	0	0	0	0	0	0	0.101435	0	0	0	0	0
YHR218W	0	0	0	0	0	0	0	0	0	0	0	0
YHR218W-A	0	0	0	0	0	0	0	0	0	0	0	0
YHR219C-A	0	0	0	0	0	0	0	0	0	0	0	0
YHR219W	0	0	0	0	0	0	0	0	0	0	0	0
YIL001W	11.3303	11.7031	11.311	12.8251	11.4565	12.2553	11.4963	12.5341	11.4357	11.6562	11.9589	11.6345
YIL002C	9.91844	11.3657	12.7595	14.5939	15.7483	18.2489	16.1542	17.093	17.5635	14.9857	18.7146	20.5551
YIL002W-A	635.484	506.18	661.445	726.752	839.197	521.914	678.252	491.998	548.898	683.135	702.354	708.992
YIL003W	15.3067	20.4701	20.282	20.5232	20.0492	20.9111	20.5817	21.7261	20.1274	21.8082	20.3383	21.7266
YIL004C	21.1009	29.1256	35.5471	39.2	50.857	48.1024	44.4116	42.6961	50.2087	41.5028	43.3385	46.9082
YIL005W	26.6587	26.8521	27.9228	28.2712	29.8689	33.9156	30.32	29.42	29.9536	29.5748	32.5868	35.0047
YIL006W	12.5193	11.4987	8.32876	9.57058	11.6299	12.0375	10.9142	10.3169	11.3015	10.6486	9.71194	11.7835
YIL007C	24.8392	23.24	24.6883	21.9658	23.2676	24.1228	25.6241	23.8395	20.2661	23.0396	26.3548	25.5604
YIL008W	66.6616	121.824	141.339	145.558	182.9	176.353	155.253	163.366	176.677	156.299	179.632	185.322
YIL009C-A	36.2773	36.8081	32.8752	31.3909	33.2742	35.8622	32.954	37.2257	33.2196	32.8686	33.5781	30.5397
YIL009W	22.2211	18.0575	18.6697	19.2157	24.9299	23.4763	20.9819	21.3701	25.3737	22.2521	21.3296	21.2471
YIL010W	54.2658	75.1033	75.4956	78.7809	72.114	79.1914	82.253	92.0492	67.9516	76.76	88.1765	95.4582
YIL011W	15.9817	20.1769	26.1438	32.9195	16.9482	38.8597	38.1276	48.7887	17.8638	28.9242	35.7701	52.1847
YIL012W	3.33353	2.56207	2.23354	2.46484	3.80265	5.10087	3.25209	3.47908	4.73306	4.60682	3.92272	3.56776
YIL013C	2.16449	2.33847	2.38641	2.74727	2.59347	2.92134	2.78538	3.10443	2.65646	2.73348	3.0983	3.33846
YIL014C-A	50.6442	50.7508	74.5477	43.7839	69.0119	62.2339	61.5686	58.9542	58.5663	60.1105	66.7992	77.8296
YIL014W	15.6535	17.8653	17.9437	20.7161	22.2858	24.3999	22.5913	23.9479	23.1391	21.6553	23.7149	24.4462
YIL015W	96.5122	86.2756	92.9427	93.5015	98.0107	98.9894	95.949	105.425	104.283	97.4524	102.386	111.465
YIL016W	40.6022	49.13	45.3257	46.0938	48.4552	44.6708	46.2978	47.278	54.4816	48.8727	52.1973	48.2037
YIL017C	14.9258	15.6452	15.2031	17.073	16.5813	16.9266	19.1335	20.3771	15.8028	16.7201	19.8797	20.6695
YIL018W	1348.07	1264.81	1372.88	1370.9	1400.23	1454.47	1325.69	1341.4	1555.69	1486.04	1328.54	1278.48
YIL019W	3.13185	3.72344	5.19358	6.5612	8.82642	12.999	9.22058	9.46532	14.4845	8.96201	10.8807	13.7801
YIL020C	4.66716	5.99078	8.58826	10.3884	17.2795	20.3645	15.3291	15.3661	22.6647	15.4033	17.9888	24.5807
