Gene	Tx 0min Rep1	Tx 20min Rep1	Tx 40min Rep1	Tx 60min Rep1	Tx 0min Rep2	Tx 20min Rep2	Tx 40min Rep2	Tx 60min Rep2	Tx 0min Rep3	Tx 20min Rep3	Tx 40min Rep3
YOR249C	10.7145	10.5913	12.0039	11.6363	9.44306	9.4621	10.1923	10.9163	9.50872	11.0118	10.8176
YOR250C	20.658	23.2999	22.0761	20.3241	20.1063	20.3526	20.6899	20.8753	21.8543	19.3931	20.6059
YOR251C	50.6024	51.1607	51.2419	46.8849	49.3857	47.4702	51.1237	52.0014	49.9522	48.2166	48.2413
YOR252W	31.8313	31.0696	32.22	38.3078	34.7365	28.0224	29.33	33.7657	31.9132	28.6059	30.2361
YOR253W	61.3019	67.8684	70.2713	66.8049	65.9311	72.264	72.1482	72.6738	78.566	64.5794	75.2474
YOR254C	77.7748	78.4792	79.3393	76.3316	76.1399	75.012	75.6098	75.9308	83.3467	77.0452	78.2612
YOR255W	0.0494948	0.0704527	0.0403612	0.0767403	0.107005	0.0809748	0.0589969	0.39895	0.236236	0.0867556	0.081371
YOR256C	20.8965	23.8091	25.4625	23.5237	20.836	21.3506	22.9836	24.2591	21.6438	21.5066	24.5702
YOR257W	12.8937	15.7315	16.7228	21.0385	15.6634	17.2774	22.6877	24.2951	27.6446	20.3403	24.7306
YOR258W	7.83264	9.10353	8.90696	11.253	9.55436	9.93411	9.0794	10.7945	7.65988	8.12418	9.68737
YOR259C	110.864	117.121	116.166	105.733	96.7121	101.15	114.478	111.735	119.342	107.605	117.684
YOR260W	86.5265	85.3719	79.5544	76.3427	82.7714	76.3795	77.9013	82.5368	78.0572	74.1872	75.9815
YOR261C	126.492	130.185	135.41	120.27	114.082	111.097	119.993	117.208	122.87	121.686	127.185
YOR262W	25.8449	26.8098	25.5235	28.0389	27.5617	30.4245	29.8248	33.3432	28.5094	25.827	26.0596
YOR263C	0	0.130271	0	0.567589	0.0989292	0	0.218177	0.134124	0.145604	0.160416	0
YOR264W	30.8313	32.26	31.3704	27.986	33.5236	31.9702	34.6237	35.2569	33.0192	33.544	33.3181
YOR265W	158.888	157.858	189.09	217.903	168.049	166.92	167.04	181.439	179.326	173.888	180.996
YOR266W	11.2941	11.865	11.5994	11.777	10.5326	11.403	11.2921	11.1527	11.089	10.3221	12.0902
YOR267C	22.7407	28.5863	27.53	25.3499	20.5238	25.389	28.712	26.9013	24.0972	23.8861	28.6935
YOR268C	0.776078	0.276175	0.316431	0.150411	0.314595	0.317421	0.231268	0.142171	0.308682	0.340082	0.159487
YOR269W	13.2564	12.7194	11.0981	10.9157	12.0518	11.9418	12.2089	12.509	12.0064	11.907	11.8648
YOR270C	156.739	177.974	156.807	139.001	156.958	152.586	166.273	160.13	159.828	153.026	162.17
YOR271C	85.6062	95.393	80.2703	68.084	84.0418	79.5173	81.9349	80.7475	81.6746	77.0043	79.4181
YOR272W	43.9624	43.3623	39.6795	40.4876	49.2283	40.9793	41.6802	46.3938	45.3223	41.3406	39.9351
YOR273C	21.2682	32.4517	33.9465	24.8817	19.7644	28.1663	32.0949	29.8634	26.1336	26.6113	33.7494
YOR274W	13.8505	14.9661	14.404	14.3456	13.5324	12.706	13.719	14.4842	12.267	12.8022	14.1971
YOR275C	28.3992	30.1693	32.34	31.7058	25.7906	25.5198	29.1881	30.5337	25.3903	28.0758	30.2585
YOR276W	239.454	231.952	207.583	218.953	215.172	204.516	200.676	204.079	214.514	205.341	200.469
YOR277C	5.28337	2.3929	3.13337	2.97881	3.11519	3.14318	2.86258	0.703906	6.87742	3.78851	3.55337
YOR278W	19.2512	22.8953	24.1832	20.8082	23.1192	21.9563	22.4078	23.3883	21.1919	22.2022	23.7578
YOR279C	8.85001	10.3565	10.0967	10.1264	10.4405	8.73605	11.0055	11.3176	10.9663	9.06139	11.1571
YOR280C	21.8799	27.2422	24.3773	27.2211	20.916	22.6853	23.7866	27.3139	23.7383	23.3344	27.2602
YOR281C	42.0376	42.0354	48.5117	43.833	44.5162	44.8124	49.7396	51.1887	46.6427	43.6355	47.768
YOR282W	0	0	0.328852	0	0.217962	0	0	0	0	0	0
YOR283W	53.0932	50.8497	54.3065	55.0829	56.6838	52.8142	57.6997	60.9031	56.3135	51.5293	54.5812
YOR284W	10.0022	10.0349	11.5468	11.3042	8.85816	9.61136	11.5993	11.1265	8.34015	10.1919	13.4227
YOR285W	354.852	407.721	467.014	448.99	324.07	355.707	427.338	410.925	346.861	393.182	456.777
YOR286W	85.8609	89.3445	101.896	101.247	84.8311	94.2789	96.5629	99.7322	95.2536	95.5529	108.785
YOR287C	11.57	10.5149	10.4509	15.8001	12.0258	11.7577	10.9003	14.9997	13.5225	10.9201	11.9981
YOR288C	26.1022	33.5271	33.0175	32.4403	24.2167	27.0346	28.0755	28.6451	26.1595	29.577	32.8435
YOR289W	21.7554	31.9889	35.3411	35.3332	20.5386	23.2431	29.2164	30.7898	28.585	27.4178	33.0771
YOR290C	29.9168	32.456	33.483	32.5504	31.6374	34.3514	34.947	35.841	33.1485	31.5431	35.0803
YOR291W	16.4568	20.6485	19.942	18.1846	16.801	20.5125	21.4006	21.6888	20.0976	20.986	23.2174
YOR292C	13.3335	17.2761	18.2262	18.5198	14.2284	16.0808	19.6119	17.4426	16.8959	17.6034	20.2696
YOR293C-A	0	3.35292	3.84167	10.9565	0	0	0	0	3.74758	0	0
YOR293W	4653.31	4118.42	4022.9	4346.82	4708.85	4472.87	4102.13	4218.67	4634.61	4348.63	4047.97
YOR294W	82.2579	78.8011	70.8048	72.0978	81.682	72.6659	67.9468	76.3731	72.3233	69.2812	67.4196
YOR295W	12.1594	12.1063	12.0287	15.4532	11.7794	14.0231	12.8306	13.5355	10.2013	11.8213	14.2555
YOR296W	11.638	13.5628	12.9378	14.6735	12.5238	12.6824	13.5944	14.2643	11.9752	13.2145	13.7354
YOR297C	29.8966	32.0739	30.4925	35.9619	30.9352	33.7621	30.4853	29.5329	28.8337	29.5253	30.665
YOR298C-A	609.896	770.087	707.27	615.268	545.222	646.919	664.141	628.748	615.126	664.022	692.844
YOR298W	3.7631	3.68697	2.98896	3.39088	3.30179	4.23762	4.03408	4.29737	3.67385	2.78405	3.75618
YOR299W	24.2232	29.8115	25.6981	24.6796	24.7396	26.5076	28.8649	27.9097	25.8707	25.8391	28.811
YOR300W	51.873	58.4551	68.9342	58.8314	53.4774	49.8979	55.2478	40.1226	51.9627	46.304	50.5368
YOR301W	22.6173	25.7985	23.3514	21.6882	23.0525	25.4926	26.8284	26.0782	22.8451	23.194	23.3131
YOR302W	2442.69	1959.68	2964.31	3087.01	3652.15	4014.04	3600.79	3860.52	3213.65	3394.88	3528.73
YOR303W	261.484	257.266	230.976	210.804	342.994	313.104	330.716	332.158	265.687	252.038	289.913
YOR304C-A	166.504	110.236	148.409	276.171	152.779	177.38	146.545	178.757	129.372	157.804	167.108
YOR304W	20.0935	21.3849	22.612	23.4673	20.6143	20.481	21.8011	23.4213	21.01	20.3378	21.8642
YOR305W	33.8322	35.9458	34.8569	39.0599	31.6561	31.6429	33.859	33.4547	32.1222	32.8923	33.891
YOR306C	20.9046	21.0434	17.101	16.3088	25.9654	20.3359	22.758	21.5524	22.448	17.7788	16.4028
YOR307C	27.7955	27.9152	28.4234	25.8253	28.958	29.5176	29.7656	29.948	30.5977	28.302	26.223
YOR308C	12.8898	11.7716	12.6729	14.4454	12.7084	12.8069	13.4983	14.6113	13.1113	13.1824	13.2327
YOR309C	140.664	141.383	150.665	194.851	153.842	138.331	155.58	165.759	179.597	150.332	154.413
YOR310C	151.711	142.433	133.266	137.982	150.038	141.138	136.254	147.59	158.694	142.672	135.973
YOR311C	26.3978	31.0033	29.171	29.1783	32.3166	33.726	36.4969	37.32	31.8699	32.8228	34.7345
YOR312C	1863.02	1714.51	1597.28	1488.23	1915.24	1733.03	1678.75	1660.64	1817.53	1659.13	1572.81
YOR313C	1.02315	0.916986	1.60688	1.55699	1.06503	1.30192	1.12924	0.999643	1.11535	1.39487	1.27714
YOR314W	0	0	0	0	0.19406	0.293706	0	0.526197	0	0.94402	0
YOR314W-A	0	4.33638	0	0	0	0	3.63127	0	0	0	0
YOR315W	40.7147	41.0862	37.1268	37.2894	37.6561	35.0486	33.5513	37.4008	38.1467	35.0709	34.1629
YOR316C	25.353	37.1714	34.7233	29.1974	34.4116	37.6327	42.2695	41.1381	32.5758	33.77	39.1123
YOR316C-A	36.4403	44.4604	23.3481	18.1606	32.3569	25.5503	37.231	22.8877	43.4819	43.3427	44.9317
YOR317W	61.3296	76.9535	79.3255	69.0966	62.0196	81.1145	89.6537	89.7543	76.2713	80.398	104.88
YOR318C	16.6201	7.16899	6.98189	10.1514	9.79957	7.41571	9.00493	10.3334	10.016	12.8005	9.93599
YOR319W	20.809	23.4011	21.8	27.4414	23.4545	24.7758	19.949	23.7133	21.3839	20.7035	21.549
YOR320C	45.5638	45.3764	45.1244	41.9606	41.8691	43.1701	43.087	44.094	43.3022	42.0113	44.9995
YOR321W	26.4572	31.9391	31.4191	26.2042	24.2471	24.528	29.0291	27.0041	27.97	26.3804	28.962
YOR322C	27.2181	27.3642	27.0751	25.6986	29.2439	29.3054	30.8802	29.7478	28.4985	26.0144	28.322
YOR323C	156.642	175.747	154.07	132.977	174.359	174.688	176.079	174.901	182.939	161.675	166.246
YOR324C	18.208	21.3504	17.7536	17.3262	17.3632	17.1377	18.3346	19.1931	18.135	17.4128	18.9084
YOR325W	0.646732	0.460291	0.316431	0.300822	1.46811	0.74065	0.847982	0.379124	0.823151	0.340082	0.106325
YOR326W	67.1591	72.8105	71.828	68.6023	65.9553	67.7712	68.9541	71.4764	68.5379	66.3411	72.2609
YOR327C	249.569	255.66	256.49	245.433	268.983	258.254	266.122	275.714	245.999	266.901	280.299
YOR328W	10.3097	11.7868	12.779	11.225	10.8509	11.7962	13.0537	13.4161	11.2683	10.3723	12.7579
YOR329C	25.7628	28.2467	28.0082	25.6936	26.8003	26.7196	27.5326	28.8662	25.1927	25.8398	27.9506
YOR329W-A	23.4259	57.428	44.5736	74.6603	85.8161	102.201	103.937	78.1996	53.8347	36.4991	72.7466
YOR330C	16.9602	20.3655	19.5812	19.0773	19.2282	21.8904	21.7307	23.2545	22.947	20.6313	22.2901
YOR331C	0.470921	0.335163	0.153608	0.219045	0.356337	0.308176	0.561329	0.621137	0.449536	0.330177	0.154842
YOR332W	311.652	319.064	297.571	259.534	260.218	247.368	268.37	272.15	283.844	272.685	290.562
YOR333C	1.73232	1.6028	0.847584	1.07436	0.936294	0.70853	1.03245	2.03102	0.96463	1.3664	0.996795
YOR334W	8.80089	9.73373	9.54188	9.30377	9.08109	8.16051	8.94076	8.97732	8.91039	7.95424	9.82408
YOR335C	238.87	254.508	211.623	185.653	239.208	221.679	218.615	224.602	231.062	215.443	213.232
YOR335W-A	0	0	0	0	3.85122	0	0	0	0	0	11.7145
YOR336W	22.1391	24.8137	26.4207	25.7504	23.1676	26.2497	25.0645	26.9272	25.9781	23.7832	27.5342
YOR337W	26.9535	26.9648	26.7938	26.383	34.0075	32.2462	33.0248	36.1099	30.1386	27.0132	30.0246
YOR338W	15.1556	10.7374	9.99405	13.7832	16.7933	11.8327	12.7568	12.927	11.6442	8.26	9.70544
YOR339C	4.32611	4.75841	2.88637	4.47168	6.44778	5.7908	5.93796	7.01251	6.25706	3.33188	4.31046
YOR340C	58.4444	53.0278	48.7616	53.8767	59.137	51.0281	51.6798	58.4126	56.4229	50.6638	47.7481
YOR341W	106.766	103.234	87.5237	88.9013	108.928	96.6159	93.1905	103.452	101.985	95.0864	91.4127
YOR342C	40.5231	34.4927	35.3816	35.445	38.7381	32.1774	34.739	36.2927	34.2545	32.6809	32.5704
YOR343C	6.70903	4.50966	6.68673	4.33424	6.64792	3.04893	5.5535	7.64737	2.37199	3.91991	3.983
YOR343W-A	0.381499	0.581828	0.488869	0.464753	0.589129	0.401235	0.519703	0.459262	0.52025	0.214939	0.358398
YOR343W-B	2.33329	2.46643	2.14641	2.00043	2.21471	2.14372	2.45927	2.29512	1.95212	2.03989	1.9558
YOR344C	57.6024	51.3368	52.4989	49.0455	43.677	38.3867	41.3848	38.3999	43.4591	39.8254	41.7032
YOR345C	0.285315	0.203064	0.930657	1.54831	1.23367	2.10053	0.850227	1.46349	0.226966	0.250054	0.938135
YOR346W	17.855	19.6579	18.5198	18.8222	17.8665	17.2332	18.2543	18.4287	16.8869	17.2112	17.6972
YOR347C	24.0008	36.2642	35.9903	29.8339	24.8436	32.9212	36.1765	33.7992	29.1937	30.5191	38.9126
YOR348C	1.1748	1.60891	1.37894	0.924545	1.30841	1.87832	1.96259	1.42171	1.18942	1.54441	2.37036
YOR349W	7.66086	8.45266	8.23333	9.22316	7.92676	8.23354	8.26311	8.91622	7.41068	7.40736	8.5134
YOR350C	13.8585	14.7238	15.1816	15.1835	13.618	14.1091	14.4493	14.4618	14.3184	12.5702	14.6448
YOR351C	0.187007	0.16637	0.343118	0.362436	0.265321	0.210339	0.222909	0.256936	0.31612	0.184382	0.0960766
YOR352W	14.8302	17.5122	16.4278	16.6259	13.9619	14.0164	14.864	14.8436	13.6896	13.5837	16.1931
YOR353C	12.1365	13.4387	13.9248	15.0623	14.3912	16.7553	16.0648	16.6736	16.5878	13.4666	15.96
YOR354C	30.0412	31.2847	33.368	30.526	28.2448	29.9989	29.6004	31.8021	28.591	29.6735	32.0674
YOR355W	116.257	108.932	106.903	107.681	116.186	110.574	108.262	108.761	105.215	102.546	102.362
YOR356W	23.3071	27.1396	29.4817	28.3836	27.6011	31.8867	35.3852	37.0966	36.1394	30.787	37.693
YOR357C	71.3022	86.9087	80.69	86.8623	68.4899	77.9666	82.0278	84.6808	73.6977	78.4314	89.7115
YOR358W	13.8239	13.2909	15.2283	13.208	14.0257	14.1848	17.5258	16.5719	15.2412	12.5937	16.8458
YOR359W	22.3936	19.1475	19.3016	19.3215	24.7419	19.8118	20.3867	19.9878	17.6214	16.8499	15.9306
YOR360C	57.747	49.0148	44.0617	43.9715	59.6124	45.254	49.522	50.8807	44.1296	39.5613	41.5241
YOR361C	111.697	113.917	103.165	95.6026	106.936	103.407	103.451	110.292	108.084	103.947	104.709
YOR362C	166.424	185.077	164.245	132.887	148.669	142.917	160.484	147.486	151.419	146.392	159.758
YOR363C	15.6871	16.5357	16.3668	15.8804	17.7376	18.3976	18.5343	19.9958	17.2494	15.7297	16.9084
YOR364W	2.18272	1.72609	3.16431	3.19623	2.22838	1.58711	2.60176	3.19885	0.771703	2.33806	1.79423
YOR365C	0.109351	0.1223	0.140127	0.205877	0.118205	0.140565	0.130344	0.125917	0.062134	0.191673	0.192617
YOR366W	4.71183	7.49605	9.4928	7.95017	6.44161	10.2027	7.59868	9.95185	5.73257	7.28736	7.06289
YOR367W	54.0131	58.9211	62.4818	67.5575	49.011	54.1365	54.3381	57.8324	55.0002	54.759	64.2679
YOR368W	9.39687	10.6704	11.829	11.7641	8.89215	9.32861	10.6572	11.4094	10.3781	9.35492	11.2241
YOR369C	3415.7	3256.03	2823.11	2701.73	3468.45	3196.59	3126.19	2974.88	3333.89	3183.25	2901.88
YOR370C	65.598	65.9029	61.0543	56.931	71.6141	69.9881	69.4802	72.0544	69.5867	63.4635	67.7744
YOR371C	24.4369	26.1773	26.6637	23.7336	26.6666	28.159	27.7592	29.917	26.2663	23.7118	26.5551
YOR372C	26.2255	27.7637	25.9447	24.9039	26.4162	25.2693	27.8183	27.4102	24.7861	25.1639	25.7815
YOR373W	11.7446	12.3183	11.2438	11.452	11.4206	11.8053	11.6235	11.5734	10.567	11.2108	11.4275
YOR374W	96.2106	129.161	146.775	119.021	91.7028	124.009	154.597	145.23	111.994	136.616	192.005
YOR375C	230.842	259.174	219.801	170.324	180.131	183.093	195.35	184.918	219.666	197.307	202.081
YOR376W	0	0	0	0	0.524324	0.396776	0	0.177714	0.192926	0	0
YOR376W-A	166.363	214.407	216.328	153.371	128.8	172.868	203.662	200.98	218.183	165.506	199.586
YOR377W	38.7163	36.9999	32.7146	28.3506	33.5781	27.7475	26.5331	29.365	34.4392	27.3294	26.5152
YOR378W	2.80051	2.99774	2.74046	2.17106	3.03939	3.02393	2.85747	2.9879	2.97632	2.53294	2.87298
YOR379C	0.96992	3.22145	1.58187	2.00511	3.32012	1.85129	2.11957	2.84291	2.57188	3.9669	1.32882
YOR380W	7.88204	8.6751	8.16652	7.4233	7.91007	8.53412	9.40771	9.29936	8.09956	8.09893	9.64141
YOR381W	7.60347	10.2193	9.05527	8.10641	8.41921	9.68917	9.78935	9.73049	8.72308	9.52932	9.87603
YOR381W-A	4.06701	20.262	16.5825	28.3761	35.1707	23.2881	33.9346	26.8216	0	14.2575	23.402
YOR382W	142.645	177.374	178.383	140.772	173.027	170.223	205.209	186.625	191.078	190.997	225.304
YOR383C	169.926	199.038	191.804	157.562	198.986	204.307	221.884	193.097	212.345	203.004	236.812
YOR384W	3.01174	4.68188	3.85198	2.93695	3.59831	4.83653	5.28099	4.15828	4.50161	4.95953	5.02958
YOR385W	23.926	25.1611	26.2805	30.6245	19.3345	19.3429	20.3193	22.0092	21.8155	19.334	22.6962
YOR386W	9.07835	10.7354	12.6442	12.2073	8.33709	10.9586	11.0846	11.7887	11.5995	11.9522	14.2812
YOR387C	0.391168	0.222721	0.255187	0.121299	0.169137	0.191989	0.186506	0.114654	0.124468	0.13713	0.0643093
YOR388C	0	0.0939369	0.0807223	0.0511602	0.0178342	0	0.0196656	0.0725364	0.0262484	0	0.0542473
YOR389W	3.36491	3.51588	3.41536	3.26075	3.28912	3.68958	3.93625	4.11825	2.91881	3.13729	3.47223
YOR390W	2.78117	2.33287	2.83492	1.74538	2.82742	2.13961	2.46659	2.54744	2.44944	2.03121	1.90514
YOR391C	0	0.267266	0.153112	0.145559	0.169137	0.307182	0.149205	0.183447	0.0995747	0.109704	0.0514475
YOR392W	0	0	0	0	0	0.122085	0	0	0	0	0.122682
YOR393W	0	0	0	0	0	0	0	0	0	0	0
YOR394C-A	0	2.89457	16.5825	25.2232	6.5945	29.9419	7.27171	2.98018	6.47054	3.56438	3.34315
YOR394W	0	0	0	0	0	0	0	0	0	0	0
YOR396C-A	0	0	0	0	0	0	0	0	0	0	0
YOR396W	0	0	0	0	0	0	0	0	0	0	0
YPL001W	22.0265	24.6382	25.4933	28.4081	23.1816	22.5293	24.3544	25.2208	21.0633	23.1768	26.5175
YPL002C	17.5389	21.5361	21.6892	23.4083	17.327	22.8081	22.1695	23.2558	19.9314	20.6639	23.6062
YPL003W	14.2706	18.769	19.7145	16.8223	15.095	18.565	20.4642	20.6336	18.3178	18.7045	21.5937
YPL004C	220.014	269.963	285.521	233.515	218.516	265.856	294.264	268.259	255.705	282.603	333.476
YPL005W	7.83113	7.55	8.3335	9.1854	7.31453	7.67808	8.09878	8.98067	7.71704	7.57721	9.42009
YPL006W	33.0172	38.6022	40.4192	39.0336	32.7462	35.389	39.4462	41.606	33.8188	35.9305	42.3051
YPL007C	13.6312	15.7054	15.634	15.8288	13.8542	14.3969	14.3514	14.6386	13.5734	14.5341	16.6106
YPL008W	9.20285	10.0419	11.4752	11.6815	10.0355	10.9305	11.1997	11.6347	11.0456	10.0846	11.1887
YPL009C	24.7192	26.0864	28.7138	29.5866	25.3003	28.2309	29.3862	32.3306	30.513	28.272	32.5063
YPL010W	186.313	180.288	188.824	181.758	169.646	170.354	163.779	169.211	171.001	179.497	179.013
YPL011C	28.0648	29.2225	27.6732	29.2219	30.6662	29.1067	30.1245	32.7624	27.9351	27.6395	28.4546
YPL012W	45.0596	40.0766	36.1991	41.6911	46.3016	39.3245	38.7313	43.1911	39.7502	38.2073	38.1461
YPL013C	66.4143	68.8665	69.5742	67.8777	65.8766	75.8961	71.4557	78.5587	82.9086	68.8883	88.7401
YPL014W	17.5202	22.0293	25.4256	22.2347	17.4658	20.5687	21.8699	20.7789	21.7058	22.3499	24.1364
YPL015C	40.3208	52.6489	48.1551	40.611	43.0709	48.5655	54.5792	50.9232	46.19	45.0145	51.6738
YPL016W	18.1893	19.4409	19.3468	18.1909	18.4876	18.4991	17.8238	18.8619	16.5052	17.5079	17.3403
YPL017C	7.3746	10.6463	11.8757	10.6947	10.2099	13.9871	15.2237	13.9955	10.8446	12.6817	15.6427
YPL018W	4.66458	5.53311	5.73325	6.07933	4.82306	5.64059	6.28533	5.67199	5.32395	6.5765	6.14053
YPL019C	27.7116	31.7252	32.5151	30.1321	25.6104	27.611	27.1118	28.8119	25.3443	26.6804	29.8747
YPL020C	18.4301	19.7652	20.5328	20.5804	18.9496	19.1101	19.6191	20.4685	18.226	18.7708	20.8162
YPL021W	0	0	0	0.0716243	0	0	0	0	0.0734956	0	0
YPL022W	18.8111	20.7063	21.3156	21.4461	20.2983	22.6607	22.8939	24.2166	23.2572	21.5391	23.7899
YPL023C	28.4956	32.3605	31.0378	26.4985	29.6996	31.4247	32.8702	34.1211	32.331	30.0751	33.6726
YPL024W	24.344	27.4003	28.857	29.2308	25.4248	31.1931	34.6174	36.7053	22.8114	24.3298	31.9977
YPL025C	0.282553	0.804392	0.61443	0.949196	0.967201	1.54088	0.561329	0.414091	0.973995	0.412721	1.08389
YPL026C	24.7144	26.4503	30.7014	32.3384	30.2485	30.7785	34.3735	36.6091	33.1098	28.5628	37.1377
YPL027W	0.178546	0.127074	0.339727	0.230692	0.289504	0.146053	0.177353	0.261665	0.37875	0.156479	0.19569
YPL028W	478.111	551.672	504.388	426.172	429.349	418.474	435.859	430.406	468.908	439.658	440.078
YPL029W	10.6637	11.3948	10.9422	11.3095	11.4231	11.3884	12.1636	12.5784	11.6639	11.6303	11.4441
YPL030W	23.5824	22.2506	22.6558	22.5927	24.4216	21.5323	21.887	24.8727	22.1805	20.7555	20.9964
YPL031C	32.1046	40.745	38.1704	33.9942	32.5411	37.934	39.0459	40.4519	36.1628	34.1988	40.3009
YPL032C	58.9501	60.4202	55.4181	51.409	53.371	52.5796	50.0432	50.9463	51.1215	51.3899	50.701
YPL033C	2.48618	2.60215	2.78269	3.55242	3.42524	3.90795	3.57361	3.85792	2.48186	2.73433	2.72491
YPL034W	20.1032	21.8777	24.4948	23.3771	21.1625	20.1735	23.7537	24.0664	26.7772	21.8185	25.1721
YPL035C	0.293956	0.209214	0.479421	0.683657	0.476638	1.44276	0.875977	1.50781	1.1692	0.77288	0.483274
YPL036W	6.6505	6.85647	6.09085	5.26004	7.16476	7.71536	8.44194	7.90572	7.51185	6.62472	7.37513
YPL037C	937.632	888.914	848.564	773.915	913.304	852.911	873.421	841.275	907.524	840.002	861.018
YPL038W	23.5887	26.5273	21.9837	26.7573	25.4987	27.5655	25.8046	27.237	24.9382	24.1637	26.777
YPL038W-A	51.483	89.3134	65.5976	22.4502	69.5647	42.1138	82.4616	35.3673	51.1928	73.3205	74.0597
YPL039W	11.6495	11.7728	12.3057	11.6986	12.9961	12.5137	15.3684	13.5184	12.8617	13.9884	12.4386
YPL040C	10.9558	12.1727	13.2678	11.8122	10.9025	11.9896	11.7456	12.5636	11.3155	11.8659	12.2996
YPL041C	11.4083	11.7098	14.0496	11.0702	10.8221	12.2525	12.6272	11.6012	11.5447	10.7466	11.1641
YPL042C	20.3659	21.4575	22.0097	19.5884	19.7425	19.6627	20.621	19.7477	19.3823	18.9274	20.9053
YPL043W	27.3654	27.0679	26.1856	29.0221	30.7639	26.4518	28.4386	30.4501	30.6378	26.1265	25.8009
YPL044C	0.291029	0.207131	0.316431	0.300822	0.20973	0.555487	0.231268	0.213257	0.463022	0.425102	0.0797436
YPL045W	18.02	19.0931	19.6112	18.8539	17.7729	18.7416	19.4607	19.6081	19.1417	18.5003	20.2032
YPL046C	38.9333	47.1062	43.541	72.8692	52.9079	63.241	57.3468	61.5413	53.0933	61.9063	61.2644
YPL047W	122.362	126.672	115.202	119.437	129.264	118.747	123.312	149.982	125.212	125.275	115.671
YPL048W	261.693	294.172	259.844	207.504	240.985	234.301	269.482	258.321	256.447	240.304	260.975
YPL049C	49.0817	54.4512	48.7903	43.4566	51.2421	50.0582	53.426	50.4516	47.5745	46.2787	48.7513
YPL050C	69.2396	67.4995	67.1532	60.5488	69.9211	66.0703	71.874	72.1531	71.1299	67.3101	70.368
YPL051W	26.0923	23.8082	23.0504	26.2571	21.2894	24.9696	21.9804	20.5903	24.7477	20.8154	23.3731
YPL052W	15.7063	13.0525	16.1606	16.8317	15.4052	15.1153	13.8485	14.2848	13.9274	12.3887	13.6703
YPL053C	41.1225	41.5021	40.3581	37.9127	41.3698	41.618	42.2508	43.6474	44.0126	41.1555	45.3487
YPL054W	0.930231	1.48176	2.45632	2.26647	0.718253	1.05082	1.55763	1.5905	1.33903	1.35877	2.14834
YPL055C	20.1392	24.3862	22.5932	21.8698	23.1122	23.9336	26.2026	26.4439	21.4842	23.2616	22.5196
YPL056C	37.773	50.5414	43.9448	30.8447	52.5366	41.6104	62.4342	58.6791	44.4711	56.4986	42.228
YPL057C	46.597	51.3224	48.2822	48.0312	39.2195	37.1383	42.0136	42.6277	39.0225	36.5588	43.3805
YPL058C	24.5206	28.2117	25.4485	21.9406	31.177	33.5136	34.6983	34.7668	29.5343	29.5162	29.2077
YPL059W	132.532	143.062	149.491	149.084	141.105	138.405	150.069	135.272	126.083	141.909	140.841
YPL060W	11.9577	13.329	13.8618	14.0414	12.0864	12.8743	12.856	14.346	12.5664	12.5091	13.3709
YPL061W	821.473	892.563	819.202	603.425	626.719	589.603	690.484	605.657	765.538	692.775	738.2
YPL062W	0.186557	0.265552	0	0.72313	0	0.152606	0.444746	0	0.742023	0	0.153353
YPL063W	53.4292	57.4604	55.9979	51.594	55.9457	57.3413	56.8924	58.5826	57.1531	56.407	61.103
YPL064C	24.186	23.4559	23.5517	24.5191	20.1111	21.8861	24.6052	26.3569	23.8206	22.7886	25.3067
YPL065W	22.0697	19.2459	21.9524	23.8777	21.2352	19.9876	22.9822	23.7249	20.5466	20.9894	21.9295
YPL066W	24.9244	27.9305	26.801	26.464	25.82	25.8255	27.3502	28.4522	26.1641	25.4419	27.157
YPL067C	22.7471	24.6414	22.5048	19.9684	19.8882	20.7282	26.0675	22.3675	21.8206	23.0142	23.5106
YPL068C	13.8388	12.2708	12.6348	14.6134	15.1085	14.3291	13.8377	13.2738	11.3013	12.8941	11.5269
YPL069C	14.2639	14.7912	14.3207	16.2896	13.5537	13.8323	12.7746	13.7114	13.848	12.7027	13.9315
YPL070W	19.8778	20.2832	20.9412	20.121	18.1238	17.024	18.1632	20.1186	17.6473	16.8437	20.7634
YPL071C	31.5937	32.9357	35.2778	44.4119	29.6881	30.4553	28.6741	29.587	31.8067	28.7231	32.4362
YPL072W	7.67703	8.32829	8.36608	7.59269	7.34306	7.42172	7.76438	8.26776	7.12484	7.91078	9.23648
YPL073C	0	0.174794	0	0.0951968	0.13274	0.502249	0.073186	0.179964	0.195368	0.430483	0
YPL074W	13.6997	15.504	15.0682	14.2913	14.575	15.2806	16.3815	16.6713	16.0772	15.0051	16.103
YPL075W	27.4332	31.7817	31.7782	26.9263	27.335	29.3152	30.6685	30.3858	28.4861	28.7715	31.7386
YPL076W	10.1909	9.3453	9.14934	9.22977	9.24189	9.49859	9.72376	9.72941	8.22371	9.36084	10.3506
YPL077C	9.45538	8.30272	12.0665	9.56728	10.0883	10.5472	9.4044	11.0228	8.8404	10.8159	10.8512
YPL078C	132.221	151.427	147.668	143.587	128.362	136.961	150.395	153.492	134.524	145.794	157.912
YPL079W	1209.39	1116.83	1003.55	859.464	1175.16	1050.95	1072.13	1010.33	1134.21	1025.7	968.884
YPL080C	0	0.265274	0	0	0	0	0	0	0	0	0
YPL081W	380.278	352.483	340.852	323.645	428.624	364.759	375.106	382.688	359.413	337.494	345.116
